order_id,branch,city,date,item,category,quantity,revenue,order_value,week_start,footfall_count
3189,KHI-01,Karachi,2026-06-17,Nihari,Main Course,3,2794.84,2794.84,2026-06-15,1367
3190,KHI-01,Karachi,2026-06-17,Chicken Karahi,Main Course,3,3725.2,3725.2,2026-06-15,1367
3191,KHI-01,Karachi,2026-06-17,Chapli Kabab,BBQ,2,1459.44,1459.44,2026-06-15,1367
3192,KHI-01,Karachi,2026-06-17,Chapli Kabab,BBQ,1,689.71,689.71,2026-06-15,1367
3193,KHI-01,Karachi,2026-06-17,Beef Biryani,Rice,2,956.56,956.56,2026-06-15,1367
3194,KHI-01,Karachi,2026-06-17,Nihari,Main Course,1,877.9,877.9,2026-06-15,1367
3195,KHI-01,Karachi,2026-06-17,Fries,Sides,2,491.07,491.07,2026-06-15,1367
3196,KHI-02,Karachi,2026-06-17,Chapli Kabab,BBQ,2,1440.26,1440.26,2026-06-15,1295
3197,KHI-02,Karachi,2026-06-17,Nihari,Main Course,3,2921.34,2921.34,2026-06-15,1295
3198,KHI-02,Karachi,2026-06-17,Fries,Sides,1,250.62,250.62,2026-06-15,1295
3199,KHI-02,Karachi,2026-06-17,Fries,Sides,2,500.18,500.18,2026-06-15,1295
3200,KHI-02,Karachi,2026-06-17,Soft Drink,Beverages,1,116.04,116.04,2026-06-15,1295
3201,KHI-02,Karachi,2026-06-17,Chapli Kabab,BBQ,2,1448.92,1448.92,2026-06-15,1295
3202,KHI-02,Karachi,2026-06-17,Soft Drink,Beverages,1,122.53,122.53,2026-06-15,1295
3203,KHI-02,Karachi,2026-06-17,Nihari,Main Course,2,1946.74,1946.74,2026-06-15,1295
3204,KHI-02,Karachi,2026-06-17,Chapli Kabab,BBQ,3,2044.77,2044.77,2026-06-15,1295
3205,KHI-02,Karachi,2026-06-17,Fries,Sides,3,669.25,669.25,2026-06-15,1295
3206,KHI-02,Karachi,2026-06-17,Beef Biryani,Rice,3,1518.99,1518.99,2026-06-15,1295
3207,KHI-02,Karachi,2026-06-17,Nihari,Main Course,3,2781.77,2781.77,2026-06-15,1295
3208,KHI-02,Karachi,2026-06-17,Beef Biryani,Rice,1,459.29,459.29,2026-06-15,1295
3209,KHI-02,Karachi,2026-06-17,Chicken Karahi,Main Course,2,2483.22,2483.22,2026-06-15,1295
3210,KHI-02,Karachi,2026-06-17,Fries,Sides,1,245.1,245.1,2026-06-15,1295
3211,KHI-02,Karachi,2026-06-17,Zinger Burger,Burgers,1,684.45,684.45,2026-06-15,1295
3212,KHI-02,Karachi,2026-06-17,Fries,Sides,3,773.14,773.14,2026-06-15,1295
3213,KHI-02,Karachi,2026-06-17,Zinger Burger,Burgers,1,672.22,672.22,2026-06-15,1295
3214,KHI-03,Karachi,2026-06-17,Beef Biryani,Rice,2,1018.17,1018.17,2026-06-15,1086
3215,KHI-03,Karachi,2026-06-17,Fries,Sides,1,253.27,253.27,2026-06-15,1086
3216,KHI-03,Karachi,2026-06-17,Chicken Karahi,Main Course,1,1177.84,1177.84,2026-06-15,1086
3217,KHI-03,Karachi,2026-06-17,Zinger Burger,Burgers,3,1963.98,1963.98,2026-06-15,1086
3218,KHI-03,Karachi,2026-06-17,Fries,Sides,2,455.59,455.59,2026-06-15,1086
3219,KHI-03,Karachi,2026-06-17,Nihari,Main Course,3,2908.23,2908.23,2026-06-15,1086
3220,KHI-03,Karachi,2026-06-17,Zinger Burger,Burgers,1,616.55,616.55,2026-06-15,1086
3221,KHI-03,Karachi,2026-06-17,Soft Drink,Beverages,2,223.77,223.77,2026-06-15,1086
3222,KHI-03,Karachi,2026-06-17,Zinger Burger,Burgers,1,600.52,600.52,2026-06-15,1086
3223,LHR-01,Lahore,2026-06-17,Nihari,Main Course,1,920.11,920.11,2026-06-15,1469
3224,LHR-01,Lahore,2026-06-17,Zinger Burger,Burgers,2,1399.69,1399.69,2026-06-15,1469
3225,LHR-01,Lahore,2026-06-17,Chicken Karahi,Main Course,2,2335.7,2335.7,2026-06-15,1469
3226,LHR-01,Lahore,2026-06-17,Beef Biryani,Rice,3,1317.07,1317.07,2026-06-15,1469
3227,LHR-01,Lahore,2026-06-17,Zinger Burger,Burgers,1,613.71,613.71,2026-06-15,1469
3228,LHR-01,Lahore,2026-06-17,Chicken Karahi,Main Course,3,3822.45,3822.45,2026-06-15,1469
3229,LHR-01,Lahore,2026-06-17,Zinger Burger,Burgers,1,644.93,644.93,2026-06-15,1469
3230,LHR-01,Lahore,2026-06-17,Soft Drink,Beverages,2,233.42,233.42,2026-06-15,1469
3231,LHR-01,Lahore,2026-06-17,Chapli Kabab,BBQ,3,2116.8,2116.8,2026-06-15,1469
3232,LHR-01,Lahore,2026-06-17,Fries,Sides,2,512.54,512.54,2026-06-15,1469
3233,LHR-01,Lahore,2026-06-17,Chicken Karahi,Main Course,2,2534.09,2534.09,2026-06-15,1469
3234,LHR-01,Lahore,2026-06-17,Zinger Burger,Burgers,3,2091.23,2091.23,2026-06-15,1469
3235,LHR-01,Lahore,2026-06-17,Chapli Kabab,BBQ,1,687.41,687.41,2026-06-15,1469
3236,LHR-01,Lahore,2026-06-17,Chapli Kabab,BBQ,1,653.59,653.59,2026-06-15,1469
3237,LHR-01,Lahore,2026-06-17,Nihari,Main Course,1,930.36,930.36,2026-06-15,1469
3238,LHR-01,Lahore,2026-06-17,Chicken Karahi,Main Course,2,2431.23,2431.23,2026-06-15,1469
3239,LHR-01,Lahore,2026-06-17,Fries,Sides,2,475.91,475.91,2026-06-15,1469
3240,LHR-01,Lahore,2026-06-17,Zinger Burger,Burgers,1,618.89,618.89,2026-06-15,1469
3241,LHR-01,Lahore,2026-06-17,Beef Biryani,Rice,2,976.5,976.5,2026-06-15,1469
3242,LHR-01,Lahore,2026-06-17,Zinger Wrap,Wraps,2,1097.32,1097.32,2026-06-15,1469
3243,LHR-01,Lahore,2026-06-17,Nihari,Main Course,1,951.56,951.56,2026-06-15,1469
3244,LHR-01,Lahore,2026-06-17,Zinger Wrap,Wraps,-1,529.14,529.14,2026-06-15,1469
3245,LHR-01,Lahore,2026-06-17,Nihari,Main Course,3,2817.17,2817.17,2026-06-15,1469
3246,LHR-02,Lahore,2026-06-17,Soft Drink,Beverages,2,250.68,250.68,2026-06-15,1306
3247,LHR-02,Lahore,2026-06-17,Soft Drink,Beverages,1,126.21,126.21,2026-06-15,1306
3248,LHR-02,Lahore,2026-06-17,Chapli Kabab,BBQ,2,1270.77,1270.77,2026-06-15,1306
3249,LHR-02,Lahore,2026-06-17,Soft Drink,Beverages,2,228.85,228.85,2026-06-15,1306
3250,LHR-02,Lahore,2026-06-17,Zinger Burger,Burgers,2,1202.73,1202.73,2026-06-15,1306
3251,LHR-02,Lahore,2026-06-17,Zinger Wrap,Wraps,2,1064.25,1064.25,2026-06-15,1306
3252,LHR-02,Lahore,2026-06-17,Chicken Karahi,Main Course,3,3584.98,3584.98,2026-06-15,1306
3253,LHR-02,Lahore,2026-06-17,Chicken Karahi,Main Course,1,1113.02,1113.02,2026-06-15,1306
3254,LHR-02,Lahore,2026-06-17,Fries,Sides,1,238.48,238.48,2026-06-15,1306
3255,LHR-02,Lahore,2026-06-17,Zinger Burger,Burgers,3,1852.11,1852.11,2026-06-15,1306
3256,LHR-02,Lahore,2026-06-17,Nihari,Main Course,1,959.85,959.85,2026-06-15,1306
3257,LHR-02,Lahore,2026-06-17,Nihari,Main Course,1,953.29,953.29,2026-06-15,1306
3258,LHR-03,Lahore,2026-06-17,Fries,Sides,3,756.63,756.63,2026-06-15,1069
3259,LHR-03,Lahore,2026-06-17,Chapli Kabab,BBQ,1,680.87,680.87,2026-06-15,1069
3260,LHR-03,Lahore,2026-06-17,Beef Biryani,Rice,2,946.96,946.96,2026-06-15,1069
3261,LHR-03,Lahore,2026-06-17,Chapli Kabab,BBQ,1,758.57,758.57,2026-06-15,1069
3262,LHR-03,Lahore,2026-06-17,Chicken Karahi,Main Course,2,2560.86,2560.86,2026-06-15,1069
3263,LHR-03,Lahore,2026-06-17,Nihari,Main Course,1,888.27,888.27,2026-06-15,1069
3264,LHR-03,Lahore,2026-06-17,Chicken Karahi,Main Course,2,2499.57,2499.57,2026-06-15,1069
3265,LHR-03,Lahore,2026-06-17,Chicken Karahi,Main Course,1,1248.68,1248.68,2026-06-15,1069
3266,LHR-03,Lahore,2026-06-17,Chicken Karahi,Main Course,1,1131.1,1131.1,2026-06-15,1069
3267,LHR-03,Lahore,2026-06-17,Chicken Karahi,Main Course,1,1249.13,1249.13,2026-06-15,1069
3268,KHI-01,Karachi,2026-06-18,Chicken Karahi,Main Course,1,1132.65,1132.65,2026-06-15,1367
3269,KHI-01,Karachi,2026-06-18,Chapli Kabab,BBQ,1,667.89,667.89,2026-06-15,1367
3270,KHI-01,Karachi,2026-06-18,Zinger Burger,Burgers,3,2049.22,2049.22,2026-06-15,1367
3271,KHI-01,Karachi,2026-06-18,Soft Drink,Beverages,2,243.26,243.26,2026-06-15,1367
3272,KHI-01,Karachi,2026-06-18,Zinger Burger,Burgers,2,1335.85,1335.85,2026-06-15,1367
3273,KHI-01,Karachi,2026-06-18,Zinger Burger,Burgers,2,1322.14,1322.14,2026-06-15,1367
3274,KHI-01,Karachi,2026-06-18,Chapli Kabab,BBQ,2,1427.35,1427.35,2026-06-15,1367
3275,KHI-01,Karachi,2026-06-18,Chapli Kabab,BBQ,2,1307.15,1307.15,2026-06-15,1367
3276,KHI-01,Karachi,2026-06-18,Nihari,Main Course,2,1999.5,1999.5,2026-06-15,1367
3277,KHI-01,Karachi,2026-06-18,Beef Biryani,Rice,2,1016.14,1016.14,2026-06-15,1367
3278,KHI-01,Karachi,2026-06-18,Nihari,Main Course,2,1878.21,1878.21,2026-06-15,1367
3279,KHI-01,Karachi,2026-06-18,Chicken Karahi,Main Course,2,2394.78,2394.78,2026-06-15,1367
3280,KHI-01,Karachi,2026-06-18,Beef Biryani,Rice,1,443.25,443.25,2026-06-15,1367
3281,KHI-01,Karachi,2026-06-18,Fries,Sides,2,512.86,512.86,2026-06-15,1367
3282,KHI-01,Karachi,2026-06-18,Zinger Burger,Burgers,2,1337.18,1337.18,2026-06-15,1367
3283,KHI-01,Karachi,2026-06-18,Chapli Kabab,BBQ,2,1395.65,1395.65,2026-06-15,1367
3284,KHI-01,Karachi,2026-06-18,Beef Biryani,Rice,2,1013.97,1013.97,2026-06-15,1367
3285,KHI-01,Karachi,2026-06-18,Nihari,Main Course,1,934.13,934.13,2026-06-15,1367
3286,KHI-01,Karachi,2026-06-18,Zinger Burger,Burgers,1,668.35,668.35,2026-06-15,1367
3287,KHI-01,Karachi,2026-06-18,Chicken Karahi,Main Course,2,2277.64,2277.64,2026-06-15,1367
3288,KHI-01,Karachi,2026-06-18,Chapli Kabab,BBQ,1,699.18,699.18,2026-06-15,1367
3289,KHI-01,Karachi,2026-06-18,Beef Biryani,Rice,2,951.63,951.63,2026-06-15,1367
3290,KHI-02,Karachi,2026-06-18,Nihari,Main Course,1,932.45,932.45,2026-06-15,1295
3291,KHI-02,Karachi,2026-06-18,Nihari,Main Course,2,1887.51,1887.51,2026-06-15,1295
3292,KHI-02,Karachi,2026-06-18,Chapli Kabab,BBQ,1,728.91,728.91,2026-06-15,1295
3293,KHI-02,Karachi,2026-06-18,Beef Biryani,Rice,2,939.04,939.04,2026-06-15,1295
3294,KHI-02,Karachi,2026-06-18,Fries,Sides,1,229.92,229.92,2026-06-15,1295
3295,KHI-02,Karachi,2026-06-18,Fries,Sides,3,815.61,815.61,2026-06-15,1295
3296,KHI-02,Karachi,2026-06-18,Chapli Kabab,BBQ,1,748.35,748.35,2026-06-15,1295
3297,KHI-02,Karachi,2026-06-18,Fries,Sides,1,233.85,233.85,2026-06-15,1295
3298,KHI-02,Karachi,2026-06-18,Soft Drink,Beverages,1,124.14,124.14,2026-06-15,1295
3299,KHI-02,Karachi,2026-06-18,Beef Biryani,Rice,2,935.86,935.86,2026-06-15,1295
3300,KHI-02,Karachi,2026-06-18,Chicken Karahi,Main Course,1,1215.81,1215.81,2026-06-15,1295
3301,KHI-02,Karachi,2026-06-18,Nihari,Main Course,1,963.98,963.98,2026-06-15,1295
3302,KHI-02,Karachi,2026-06-18,Fries,Sides,2,494.14,494.14,2026-06-15,1295
3303,KHI-02,Karachi,2026-06-18,Chicken Karahi,Main Course,1,1152.97,1152.97,2026-06-15,1295
3304,KHI-02,Karachi,2026-06-18,Beef Biryani,Rice,2,926.85,926.85,2026-06-15,1295
3305,KHI-02,Karachi,2026-06-18,Zinger Burger,Burgers,1,620.22,620.22,2026-06-15,1295
3306,KHI-03,Karachi,2026-06-18,Fries,Sides,2,498.32,498.32,2026-06-15,1086
3307,KHI-03,Karachi,2026-06-18,Beef Biryani,Rice,3,1388.47,1388.47,2026-06-15,1086
3308,KHI-03,Karachi,2026-06-18,Chapli Kabab,BBQ,2,1447.74,1447.74,2026-06-15,1086
3309,KHI-03,Karachi,2026-06-18,Nihari,Main Course,1,1020.64,1020.64,2026-06-15,1086
3310,KHI-03,Karachi,2026-06-18,Zinger Burger,Burgers,2,1262.3,1262.3,2026-06-15,1086
3311,KHI-03,Karachi,2026-06-18,Zinger Burger,Burgers,1,657.78,657.78,2026-06-15,1086
3312,KHI-03,Karachi,2026-06-18,Nihari,Main Course,2,1947.47,1947.47,2026-06-15,1086
3313,KHI-03,Karachi,2026-06-18,Chicken Karahi,Main Course,1,1228.32,1228.32,2026-06-15,1086
3314,KHI-03,Karachi,2026-06-18,Chapli Kabab,BBQ,1,702.66,702.66,2026-06-15,1086
3315,KHI-03,Karachi,2026-06-18,Nihari,Main Course,1,985.28,985.28,2026-06-15,1086
3316,KHI-03,Karachi,2026-06-18,Zinger Burger,Burgers,2,1331.35,1331.35,2026-06-15,1086
3317,LHR-01,Lahore,2026-06-18,Zinger Wrap,Wraps,3,1721.71,1721.71,2026-06-15,1469
3318,LHR-01,Lahore,2026-06-18,Chicken Karahi,Main Course,2,2506.47,2506.47,2026-06-15,1469
3319,LHR-01,Lahore,2026-06-18,Beef Biryani,Rice,1,461.68,461.68,2026-06-15,1469
3320,LHR-01,Lahore,2026-06-18,Chapli Kabab,BBQ,1,701.33,701.33,2026-06-15,1469
3321,LHR-01,Lahore,2026-06-18,Soft Drink,Beverages,3,372.3,372.3,2026-06-15,1469
3322,LHR-01,Lahore,2026-06-18,Soft Drink,Beverages,1,118.74,118.74,2026-06-15,1469
3323,LHR-01,Lahore,2026-06-18,Fries,Sides,2,526.82,526.82,2026-06-15,1469
3324,LHR-01,Lahore,2026-06-18,Nihari,Main Course,2,2124.57,2124.57,2026-06-15,1469
3325,LHR-01,Lahore,2026-06-18,Beef Biryani,Rice,1,461.14,461.14,2026-06-15,1469
3326,LHR-01,Lahore,2026-06-18,Chapli Kabab,BBQ,2,1303.33,1303.33,2026-06-15,1469
3327,LHR-01,Lahore,2026-06-18,Fries,Sides,1,253.8,253.8,2026-06-15,1469
3328,LHR-01,Lahore,2026-06-18,Zinger Wrap,Wraps,1,569.84,569.84,2026-06-15,1469
3329,LHR-01,Lahore,2026-06-18,Chapli Kabab,BBQ,1,691.92,691.92,2026-06-15,1469
3330,LHR-01,Lahore,2026-06-18,Nihari,Main Course,3,3057.09,3057.09,2026-06-15,1469
3331,LHR-01,Lahore,2026-06-18,Nihari,Main Course,2,1772.83,1772.83,2026-06-15,1469
3332,LHR-01,Lahore,2026-06-18,Fries,Sides,1,258.66,258.66,2026-06-15,1469
3333,LHR-02,Lahore,2026-06-18,Soft Drink,Beverages,1,130.32,130.32,2026-06-15,1306
3334,LHR-02,Lahore,2026-06-18,Soft Drink,Beverages,2,263.91,263.91,2026-06-15,1306
3335,LHR-02,Lahore,2026-06-18,Beef Biryani,Rice,1,461.6,461.6,2026-06-15,1306
3336,LHR-02,Lahore,2026-06-18,Zinger Burger,Burgers,1,632.14,632.14,2026-06-15,1306
3337,LHR-02,Lahore,2026-06-18,Chicken Karahi,Main Course,3,3754.73,3754.73,2026-06-15,1306
3338,LHR-02,Lahore,2026-06-18,Nihari,Main Course,3,2794.83,2794.83,2026-06-15,1306
3339,LHR-02,Lahore,2026-06-18,Zinger Wrap,Wraps,2,1097.5,1097.5,2026-06-15,1306
3340,LHR-02,Lahore,2026-06-18,Zinger Wrap,Wraps,2,1101.4,1101.4,2026-06-15,1306
3341,LHR-02,Lahore,2026-06-18,Zinger Burger,Burgers,1,587.61,587.61,2026-06-15,1306
3342,LHR-02,Lahore,2026-06-18,Fries,Sides,2,499.65,499.65,2026-06-15,1306
3343,LHR-02,Lahore,2026-06-18,Zinger Wrap,Wraps,2,1062.06,1062.06,2026-06-15,1306
3344,LHR-02,Lahore,2026-06-18,Beef Biryani,Rice,1,468.17,468.17,2026-06-15,1306
3345,LHR-02,Lahore,2026-06-18,Fries,Sides,1,268.05,268.05,2026-06-15,1306
3346,LHR-03,Lahore,2026-06-18,Chicken Karahi,Main Course,1,1248.79,1248.79,2026-06-15,1069
3347,LHR-03,Lahore,2026-06-18,Nihari,Main Course,2,1873.5,1873.5,2026-06-15,1069
3348,LHR-03,Lahore,2026-06-18,Beef Biryani,Rice,1,473.29,473.29,2026-06-15,1069
3349,LHR-03,Lahore,2026-06-18,Beef Biryani,Rice,1,498.97,498.97,2026-06-15,1069
3350,LHR-03,Lahore,2026-06-18,Zinger Burger,Burgers,3,1983.16,1983.16,2026-06-15,1069
3351,LHR-03,Lahore,2026-06-18,Chapli Kabab,BBQ,1,719.97,719.97,2026-06-15,1069
3352,LHR-03,Lahore,2026-06-18,Soft Drink,Beverages,2,251.62,251.62,2026-06-15,1069
3353,LHR-03,Lahore,2026-06-18,Nihari,Main Course,2,1868.53,1868.53,2026-06-15,1069
3354,LHR-03,Lahore,2026-06-18,Soft Drink,Beverages,1,116.33,116.33,2026-06-15,1069
3355,KHI-01,Karachi,2026-06-19,Beef Biryani,Rice,2,920.38,920.38,2026-06-15,1367
3356,KHI-01,Karachi,2026-06-19,Soft Drink,Beverages,3,413.08,413.08,2026-06-15,1367
3357,KHI-01,Karachi,2026-06-19,Fries,Sides,2,531.12,531.12,2026-06-15,1367
3358,KHI-01,Karachi,2026-06-19,Nihari,Main Course,1,885.82,885.82,2026-06-15,1367
3359,KHI-01,Karachi,2026-06-19,Soft Drink,Beverages,2,224.13,224.13,2026-06-15,1367
3360,KHI-01,Karachi,2026-06-19,Chicken Karahi,Main Course,1,1228.91,1228.91,2026-06-15,1367
3361,KHI-01,Karachi,2026-06-19,Soft Drink,Beverages,1,123.28,123.28,2026-06-15,1367
3362,KHI-01,Karachi,2026-06-19,Chapli Kabab,BBQ,2,1438.42,1438.42,2026-06-15,1367
3363,KHI-01,Karachi,2026-06-19,Nihari,Main Course,1,937.89,937.89,2026-06-15,1367
3364,KHI-01,Karachi,2026-06-19,Nihari,Main Course,1,944.04,944.04,2026-06-15,1367
3365,KHI-01,Karachi,2026-06-19,Zinger Burger,Burgers,2,1321.31,1321.31,2026-06-15,1367
3366,KHI-01,Karachi,2026-06-19,Beef Biryani,Rice,-1,482.06,482.06,2026-06-15,1367
3367,KHI-01,Karachi,2026-06-19,Nihari,Main Course,2,1689.17,1689.17,2026-06-15,1367
3368,KHI-01,Karachi,2026-06-19,Zinger Burger,Burgers,3,1927.59,1927.59,2026-06-15,1367
3369,KHI-02,Karachi,2026-06-19,Soft Drink,Beverages,2,242.1,242.1,2026-06-15,1295
3370,KHI-02,Karachi,2026-06-19,Nihari,Main Course,1,1091.8,1091.8,2026-06-15,1295
3371,KHI-02,Karachi,2026-06-19,Fries,Sides,1,254.59,254.59,2026-06-15,1295
3372,KHI-02,Karachi,2026-06-19,Chicken Karahi,Main Course,1,1181.19,1181.19,2026-06-15,1295
3373,KHI-02,Karachi,2026-06-19,Chapli Kabab,BBQ,1,732.26,732.26,2026-06-15,1295
3374,KHI-02,Karachi,2026-06-19,Fries,Sides,2,512.07,512.07,2026-06-15,1295
3375,KHI-02,Karachi,2026-06-19,Fries,Sides,2,510.5,510.5,2026-06-15,1295
3376,KHI-02,Karachi,2026-06-19,Chicken Karahi,Main Course,1,1236.41,1236.41,2026-06-15,1295
3377,KHI-02,Karachi,2026-06-19,Fries,Sides,2,551.41,551.41,2026-06-15,1295
3378,KHI-02,Karachi,2026-06-19,Chicken Karahi,Main Course,1,1132.15,1132.15,2026-06-15,1295
3379,KHI-02,Karachi,2026-06-19,Beef Biryani,Rice,2,982.73,982.73,2026-06-15,1295
3380,KHI-02,Karachi,2026-06-19,Nihari,Main Course,1,906.0,906.0,2026-06-15,1295
3381,KHI-02,Karachi,2026-06-19,Nihari,Main Course,2,1952.77,1952.77,2026-06-15,1295
3382,KHI-03,Karachi,2026-06-19,Chicken Karahi,Main Course,1,1174.96,1174.96,2026-06-15,1086
3383,KHI-03,Karachi,2026-06-19,Beef Biryani,Rice,1,472.92,472.92,2026-06-15,1086
3384,KHI-03,Karachi,2026-06-19,Nihari,Main Course,1,996.35,996.35,2026-06-15,1086
3385,KHI-03,Karachi,2026-06-19,Soft Drink,Beverages,2,251.02,251.02,2026-06-15,1086
3386,KHI-03,Karachi,2026-06-19,Soft Drink,Beverages,1,112.53,112.53,2026-06-15,1086
3387,KHI-03,Karachi,2026-06-19,Soft Drink,Beverages,1,120.33,120.33,2026-06-15,1086
3388,KHI-03,Karachi,2026-06-19,Chapli Kabab,BBQ,1,675.16,675.16,2026-06-15,1086
3389,KHI-03,Karachi,2026-06-19,Beef Biryani,Rice,1,449.8,449.8,2026-06-15,1086
3390,KHI-03,Karachi,2026-06-19,Zinger Burger,Burgers,1,642.95,642.95,2026-06-15,1086
3391,KHI-03,Karachi,2026-06-19,Beef Biryani,Rice,3,1417.79,1417.79,2026-06-15,1086
3392,KHI-03,Karachi,2026-06-19,Soft Drink,Beverages,3,403.68,403.68,2026-06-15,1086
3393,LHR-01,Lahore,2026-06-19,Zinger Burger,Burgers,1,605.23,605.23,2026-06-15,1469
3394,LHR-01,Lahore,2026-06-19,Zinger Wrap,Wraps,2,1068.94,1068.94,2026-06-15,1469
3395,LHR-01,Lahore,2026-06-19,Chicken Karahi,Main Course,1,1261.28,1261.28,2026-06-15,1469
3396,LHR-01,Lahore,2026-06-19,Fries,Sides,1,276.11,276.11,2026-06-15,1469
3397,LHR-01,Lahore,2026-06-19,Soft Drink,Beverages,1,110.48,110.48,2026-06-15,1469
3398,LHR-01,Lahore,2026-06-19,Soft Drink,Beverages,3,326.16,326.16,2026-06-15,1469
3399,LHR-01,Lahore,2026-06-19,Zinger Burger,Burgers,1,710.81,710.81,2026-06-15,1469
3400,LHR-01,Lahore,2026-06-19,Zinger Wrap,Wraps,1,560.71,560.71,2026-06-15,1469
3401,LHR-01,Lahore,2026-06-19,Zinger Burger,Burgers,1,621.78,621.78,2026-06-15,1469
3402,LHR-01,Lahore,2026-06-19,Fries,Sides,1,256.68,256.68,2026-06-15,1469
3403,LHR-01,Lahore,2026-06-19,Soft Drink,Beverages,1,104.19,104.19,2026-06-15,1469
3404,LHR-01,Lahore,2026-06-19,Chicken Karahi,Main Course,1,1200.2,1200.2,2026-06-15,1469
3405,LHR-01,Lahore,2026-06-19,Fries,Sides,1,254.1,254.1,2026-06-15,1469
3406,LHR-01,Lahore,2026-06-19,Fries,Sides,1,261.55,261.55,2026-06-15,1469
3407,LHR-01,Lahore,2026-06-19,Fries,Sides,2,474.65,474.65,2026-06-15,1469
3408,LHR-01,Lahore,2026-06-19,Chicken Karahi,Main Course,3,3615.42,3615.42,2026-06-15,1469
3409,LHR-01,Lahore,2026-06-19,Zinger Burger,Burgers,1,619.92,619.92,2026-06-15,1469
3410,LHR-01,Lahore,2026-06-19,Soft Drink,Beverages,3,364.6,364.6,2026-06-15,1469
3411,LHR-01,Lahore,2026-06-19,Zinger Wrap,Wraps,1,525.38,525.38,2026-06-15,1469
3412,LHR-01,Lahore,2026-06-19,Soft Drink,Beverages,2,235.1,235.1,2026-06-15,1469
3413,LHR-01,Lahore,2026-06-19,Nihari,Main Course,1,902.7,902.7,2026-06-15,1469
3414,LHR-02,Lahore,2026-06-19,Beef Biryani,Rice,3,1501.81,1501.81,2026-06-15,1306
3415,LHR-02,Lahore,2026-06-19,Zinger Burger,Burgers,3,1927.12,1927.12,2026-06-15,1306
3416,LHR-02,Lahore,2026-06-19,Zinger Wrap,Wraps,3,1653.15,1653.15,2026-06-15,1306
3417,LHR-02,Lahore,2026-06-19,Nihari,Main Course,1,881.19,881.19,2026-06-15,1306
3418,LHR-02,Lahore,2026-06-19,Chapli Kabab,BBQ,1,689.51,689.51,2026-06-15,1306
3419,LHR-02,Lahore,2026-06-19,Chicken Karahi,Main Course,1,1196.99,1196.99,2026-06-15,1306
3420,LHR-02,Lahore,2026-06-19,Chicken Karahi,Main Course,3,4071.74,4071.74,2026-06-15,1306
3421,LHR-02,Lahore,2026-06-19,Fries,Sides,1,236.1,236.1,2026-06-15,1306
3422,LHR-02,Lahore,2026-06-19,Zinger Burger,Burgers,1,697.59,697.59,2026-06-15,1306
3423,LHR-02,Lahore,2026-06-19,Nihari,Main Course,2,1994.7,1994.7,2026-06-15,1306
3424,LHR-02,Lahore,2026-06-19,Zinger Wrap,Wraps,1,557.72,557.72,2026-06-15,1306
3425,LHR-02,Lahore,2026-06-19,Zinger Burger,Burgers,1,707.16,707.16,2026-06-15,1306
3426,LHR-02,Lahore,2026-06-19,Soft Drink,Beverages,3,366.7,366.7,2026-06-15,1306
3427,LHR-02,Lahore,2026-06-19,Beef Biryani,Rice,1,489.34,489.34,2026-06-15,1306
3428,LHR-02,Lahore,2026-06-19,Zinger Wrap,Wraps,2,1097.08,1097.08,2026-06-15,1306
3429,LHR-02,Lahore,2026-06-19,Zinger Wrap,Wraps,1,583.65,583.65,2026-06-15,1306
3430,LHR-03,Lahore,2026-06-19,Zinger Burger,Burgers,1,629.67,629.67,2026-06-15,1069
3431,LHR-03,Lahore,2026-06-19,Chapli Kabab,BBQ,3,1961.48,1961.48,2026-06-15,1069
3432,LHR-03,Lahore,2026-06-19,Beef Biryani,Rice,3,1425.39,1425.39,2026-06-15,1069
3433,LHR-03,Lahore,2026-06-19,Zinger Wrap,Wraps,1,528.0,528.0,2026-06-15,1069
3434,LHR-03,Lahore,2026-06-19,Chapli Kabab,BBQ,2,1395.55,1395.55,2026-06-15,1069
3435,LHR-03,Lahore,2026-06-19,Chapli Kabab,BBQ,2,1486.62,1486.62,2026-06-15,1069
3436,LHR-03,Lahore,2026-06-19,Chicken Karahi,Main Course,1,1172.56,1172.56,2026-06-15,1069
3437,LHR-03,Lahore,2026-06-19,Fries,Sides,1,249.46,249.46,2026-06-15,1069
3438,LHR-03,Lahore,2026-06-19,Beef Biryani,Rice,1,481.39,481.39,2026-06-15,1069
3439,LHR-03,Lahore,2026-06-19,Zinger Burger,Burgers,2,1355.15,1355.15,2026-06-15,1069
3440,LHR-03,Lahore,2026-06-19,Soft Drink,Beverages,2,213.04,213.04,2026-06-15,1069
3441,LHR-03,Lahore,2026-06-19,Nihari,Main Course,2,1842.36,1842.36,2026-06-15,1069
3442,LHR-03,Lahore,2026-06-19,Soft Drink,Beverages,1,121.27,121.27,2026-06-15,1069
3443,LHR-03,Lahore,2026-06-19,Beef Biryani,Rice,2,1017.6,1017.6,2026-06-15,1069
3444,LHR-03,Lahore,2026-06-19,Chapli Kabab,BBQ,1,682.78,682.78,2026-06-15,1069
3445,LHR-03,Lahore,2026-06-19,Soft Drink,Beverages,1,108.74,108.74,2026-06-15,1069
3446,KHI-01,Karachi,2026-06-20,Beef Biryani,Rice,1,464.75,464.75,2026-06-15,1367
3447,KHI-01,Karachi,2026-06-20,Beef Biryani,Rice,2,902.9,902.9,2026-06-15,1367
